/home/darshan/Desktop/Data/IMG/center_2020_01_03_13_27_21_530.jpg, /home/darshan/Desktop/Data/IMG/left_2020_01_03_13_27_21_530.jpg, /home/darshan/Desktop/Data/IMG/right_2020_01_03_13_27_21_530.jpg, 0, 0, 0, 7.827769E-05
/home/darshan/Desktop/Data/IMG/center_2020_01_03_13_27_21_615.jpg, /home/darshan/Desktop/Data/IMG/left_2020_01_03_13_27_21_615.jpg, /home/darshan/Desktop/Data/IMG/right_2020_01_03_13_27_21_615.jpg, 0, 0, 0, 7.792029E-05
/home/darshan/Desktop/Data/IMG/center_2020_01_03_13_27_21_715.jpg, /home/darshan/Desktop/Data/IMG/left_2020_01_03_13_27_21_715.jpg, /home/darshan/Desktop/Data/IMG/right_2020_01_03_13_27_21_715.jpg, 0, 0, 0, 7.94453E-05
/home/darshan/Desktop/Data/IMG/center_2020_01_03_13_27_21_815.jpg, /home/darshan/Desktop/Data/IMG/left_2020_01_03_13_27_21_815.jpg, /home/darshan/Desktop/Data/IMG/right_2020_01_03_13_27_21_815.jpg, 0, 0, 0, 8.315888E-05
/home/darshan/Desktop/Data/IMG/center_2020_01_03_13_27_21_915.jpg, /home/darshan/Desktop/Data/IMG/left_2020_01_03_13_27_21_915.jpg, /home/darshan/Desktop/Data/IMG/right_2020_01_03_13_27_21_915.jpg, 0, 0, 0, 7.865382E-05
/home/darshan/Desktop/Data/IMG/center_2020_01_03_13_27_22_016.jpg, /home/darshan/Desktop/Data/IMG/left_2020_01_03_13_27_22_016.jpg, /home/darshan/Desktop/Data/IMG/right_2020_01_03_13_27_22_016.jpg, 0, 0, 0, 8.034206E-05
/home/darshan/Desktop/Data/IMG/center_2020_01_03_13_27_22_149.jpg, /home/darshan/Desktop/Data/IMG/left_2020_01_03_13_27_22_149.jpg, /home/darshan/Desktop/Data/IMG/right_2020_01_03_13_27_22_149.jpg, 0, 0, 0, 7.882929E-05
/home/darshan/Desktop/Data/IMG/center_2020_01_03_13_27_22_249.jpg, /home/darshan/Desktop/Data/IMG/left_2020_01_03_13_27_22_249.jpg, /home/darshan/Desktop/Data/IMG/right_2020_01_03_13_27_22_249.jpg, 0, 0, 0, 8.155953E-05
/home/darshan/Desktop/Data/IMG/center_2020_01_03_13_27_22_350.jpg, /home/darshan/Desktop/Data/IMG/left_2020_01_03_13_27_22_350.jpg, /home/darshan/Desktop/Data/IMG/right_2020_01_03_13_27_22_350.jpg, 0, 0, 0, 7.896926E-05
/home/darshan/Desktop/Data/IMG/center_2020_01_03_13_27_22_450.jpg, /home/darshan/Desktop/Data/IMG/left_2020_01_03_13_27_22_450.jpg, /home/darshan/Desktop/Data/IMG/right_2020_01_03_13_27_22_450.jpg, 0, 0, 0, 7.759416E-05
/home/darshan/Desktop/Data/IMG/center_2020_01_03_13_27_22_550.jpg, /home/darshan/Desktop/Data/IMG/left_2020_01_03_13_27_22_550.jpg, /home/darshan/Desktop/Data/IMG/right_2020_01_03_13_27_22_550.jpg, 0, 0, 0, 7.845046E-05
/home/darshan/Desktop/Data/IMG/center_2020_01_03_13_27_22_651.jpg, /home/darshan/Desktop/Data/IMG/left_2020_01_03_13_27_22_651.jpg, /home/darshan/Desktop/Data/IMG/right_2020_01_03_13_27_22_651.jpg, 0, 0, 0, 8.144105E-05
/home/darshan/Desktop/Data/IMG/center_2020_01_03_13_27_22_751.jpg, /home/darshan/Desktop/Data/IMG/left_2020_01_03_13_27_22_751.jpg, /home/darshan/Desktop/Data/IMG/right_2020_01_03_13_27_22_751.jpg, 0, 0, 0, 8.107441E-05
/home/darshan/Desktop/Data/IMG/center_2020_01_03_13_27_22_851.jpg, /home/darshan/Desktop/Data/IMG/left_2020_01_03_13_27_22_851.jpg, /home/darshan/Desktop/Data/IMG/right_2020_01_03_13_27_22_851.jpg, 0, 0, 0, 8.131552E-05
/home/darshan/Desktop/Data/IMG/center_2020_01_03_13_27_22_951.jpg, /home/darshan/Desktop/Data/IMG/left_2020_01_03_13_27_22_951.jpg, /home/darshan/Desktop/Data/IMG/right_2020_01_03_13_27_22_951.jpg, 0, 0, 0, 7.785848E-05
/home/darshan/Desktop/Data/IMG/center_2020_01_03_13_27_23_052.jpg, /home/darshan/Desktop/Data/IMG/left_2020_01_03_13_27_23_052.jpg, /home/darshan/Desktop/Data/IMG/right_2020_01_03_13_27_23_052.jpg, 0, 0, 0, 7.860691E-05
/home/darshan/Desktop/Data/IMG/center_2020_01_03_13_27_23_185.jpg, /home/darshan/Desktop/Data/IMG/left_2020_01_03_13_27_23_185.jpg, /home/darshan/Desktop/Data/IMG/right_2020_01_03_13_27_23_185.jpg, 0, 0, 0, 7.816644E-05
/home/darshan/Desktop/Data/IMG/center_2020_01_03_13_27_23_319.jpg, /home/darshan/Desktop/Data/IMG/left_2020_01_03_13_27_23_319.jpg, /home/darshan/Desktop/Data/IMG/right_2020_01_03_13_27_23_319.jpg, 0, 0, 0, 7.806307E-05
/home/darshan/Desktop/Data/IMG/center_2020_01_03_13_27_23_453.jpg, /home/darshan/Desktop/Data/IMG/left_2020_01_03_13_27_23_453.jpg, /home/darshan/Desktop/Data/IMG/right_2020_01_03_13_27_23_453.jpg, 0, 0, 0, 7.895252E-05
/home/darshan/Desktop/Data/IMG/center_2020_01_03_13_27_23_553.jpg, /home/darshan/Desktop/Data/IMG/left_2020_01_03_13_27_23_553.jpg, /home/darshan/Desktop/Data/IMG/right_2020_01_03_13_27_23_553.jpg, 0, 0, 0, 7.79542E-05
/home/darshan/Desktop/Data/IMG/center_2020_01_03_13_27_23_653.jpg, /home/darshan/Desktop/Data/IMG/left_2020_01_03_13_27_23_653.jpg, /home/darshan/Desktop/Data/IMG/right_2020_01_03_13_27_23_653.jpg, 0, 0, 0, 7.950241E-05
/home/darshan/Desktop/Data/IMG/center_2020_01_03_13_27_23_787.jpg, /home/darshan/Desktop/Data/IMG/left_2020_01_03_13_27_23_787.jpg, /home/darshan/Desktop/Data/IMG/right_2020_01_03_13_27_23_787.jpg, 0, 0, 0, 7.852166E-05
/home/darshan/Desktop/Data/IMG/center_2020_01_03_13_27_23_887.jpg, /home/darshan/Desktop/Data/IMG/left_2020_01_03_13_27_23_887.jpg, /home/darshan/Desktop/Data/IMG/right_2020_01_03_13_27_23_887.jpg, 0, 0, 0, 7.788884E-05
/home/darshan/Desktop/Data/IMG/center_2020_01_03_13_27_23_987.jpg, /home/darshan/Desktop/Data/IMG/left_2020_01_03_13_27_23_987.jpg, /home/darshan/Desktop/Data/IMG/right_2020_01_03_13_27_23_987.jpg, 0, 0, 0, 7.795098E-05
/home/darshan/Desktop/Data/IMG/center_2020_01_03_13_27_24_087.jpg, /home/darshan/Desktop/Data/IMG/left_2020_01_03_13_27_24_087.jpg, /home/darshan/Desktop/Data/IMG/right_2020_01_03_13_27_24_087.jpg, 0, 0, 0, 7.866539E-05
/home/darshan/Desktop/Data/IMG/center_2020_01_03_13_27_24_188.jpg, /home/darshan/Desktop/Data/IMG/left_2020_01_03_13_27_24_188.jpg, /home/darshan/Desktop/Data/IMG/right_2020_01_03_13_27_24_188.jpg, 0, 0, 0, 7.99777E-05
/home/darshan/Desktop/Data/IMG/center_2020_01_03_13_27_24_288.jpg, /home/darshan/Desktop/Data/IMG/left_2020_01_03_13_27_24_288.jpg, /home/darshan/Desktop/Data/IMG/right_2020_01_03_13_27_24_288.jpg, 0, 0, 0, 7.81339E-05
/home/darshan/Desktop/Data/IMG/center_2020_01_03_13_27_24_437.jpg, /home/darshan/Desktop/Data/IMG/left_2020_01_03_13_27_24_437.jpg, /home/darshan/Desktop/Data/IMG/right_2020_01_03_13_27_24_437.jpg, 0, 0.4423141, 0, 0.6012104
/home/darshan/Desktop/Data/IMG/center_2020_01_03_13_27_24_585.jpg, /home/darshan/Desktop/Data/IMG/left_2020_01_03_13_27_24_585.jpg, /home/darshan/Desktop/Data/IMG/right_2020_01_03_13_27_24_585.jpg, 0, 0.8054101, 0, 1.562492
/home/darshan/Desktop/Data/IMG/center_2020_01_03_13_27_24_689.jpg, /home/darshan/Desktop/Data/IMG/left_2020_01_03_13_27_24_689.jpg, /home/darshan/Desktop/Data/IMG/right_2020_01_03_13_27_24_689.jpg, 0, 1, 0, 2.925798
/home/darshan/Desktop/Data/IMG/center_2020_01_03_13_27_24_790.jpg, /home/darshan/Desktop/Data/IMG/left_2020_01_03_13_27_24_790.jpg, /home/darshan/Desktop/Data/IMG/right_2020_01_03_13_27_24_790.jpg, -0.07515621, 1, 0, 4.33261
